"","sim","method","metric","observed","value","n","N"
"403",50,"FiTree","sign","observed",0.96551724137931,10,200
"404",50,"FiTree","sign","recoverable",0.703125,10,200
"405",50,"Diffusion","mae","observed",0.449897948059781,10,200
"406",50,"Diffusion","mae","recoverable",2.27341619169215,10,200
"407",50,"Diffusion","sign","observed",0.862068965517241,10,200
"408",50,"Diffusion","sign","recoverable",0.484375,10,200
"409",51,"FiTree","mae","observed",1.06696653161214,10,200
"410",51,"FiTree","mae","recoverable",0.703299757732451,10,200
"411",51,"FiTree","sign","observed",0.794871794871795,10,200
"412",51,"FiTree","sign","recoverable",0.527777777777778,10,200
"413",51,"Diffusion","mae","observed",0.555137607443638,10,200
"414",51,"Diffusion","mae","recoverable",2.62060863403451,10,200
"415",51,"Diffusion","sign","observed",0.794871794871795,10,200
"416",51,"Diffusion","sign","recoverable",0.569444444444444,10,200
"417",52,"FiTree","mae","observed",0.292422598501177,10,200
"418",52,"FiTree","mae","recoverable",0.237713525559334,10,200
"419",52,"FiTree","sign","observed",0.740740740740741,10,200
"420",52,"FiTree","sign","recoverable",0.508196721311475,10,200
"421",52,"Diffusion","mae","observed",0.590951836375539,10,200
"422",52,"Diffusion","mae","recoverable",1.88628700067313,10,200
"423",52,"Diffusion","sign","observed",0.62962962962963,10,200
"424",52,"Diffusion","sign","recoverable",0.459016393442623,10,200
"425",53,"FiTree","mae","observed",0.646379516651036,10,200
"426",53,"FiTree","mae","recoverable",0.425575354159871,10,200
"427",53,"FiTree","sign","observed",1,10,200
"428",53,"FiTree","sign","recoverable",0.761904761904762,10,200
"429",53,"Diffusion","mae","observed",0.336275849549954,10,200
"430",53,"Diffusion","mae","recoverable",0.385170183356162,10,200
"431",53,"Diffusion","sign","observed",0.8125,10,200
"432",53,"Diffusion","sign","recoverable",0.619047619047619,10,200
"433",54,"FiTree","mae","observed",0.557014003534754,10,200
"434",54,"FiTree","mae","recoverable",0.43360491420603,10,200
"435",54,"FiTree","sign","observed",0.8,10,200
"436",54,"FiTree","sign","recoverable",0.705882352941177,10,200
"437",54,"Diffusion","mae","observed",0.49597942452152,10,200
"438",54,"Diffusion","mae","recoverable",1.07190584278458,10,200
"439",54,"Diffusion","sign","observed",0.666666666666667,10,200
"440",54,"Diffusion","sign","recoverable",0.544117647058823,10,200
"441",55,"FiTree","mae","observed",0.389844914531457,10,200
"442",55,"FiTree","mae","recoverable",0.255550051110149,10,200
"443",55,"FiTree","sign","observed",0.758620689655172,10,200
"444",55,"FiTree","sign","recoverable",0.477611940298507,10,200
"445",55,"Diffusion","mae","observed",0.436686207479778,10,200
"446",55,"Diffusion","mae","recoverable",6.11157079681405,10,200
"447",55,"Diffusion","sign","observed",0.758620689655172,10,200
"448",55,"Diffusion","sign","recoverable",0.507462686567164,10,200
"449",56,"FiTree","mae","observed",0.691964831368022,10,200
"450",56,"FiTree","mae","recoverable",0.376606981812048,10,200
"451",56,"FiTree","sign","observed",0.958333333333333,10,200
"452",56,"FiTree","sign","recoverable",0.796610169491525,10,200
"453",56,"Diffusion","mae","observed",0.50670861997274,10,200
"454",56,"Diffusion","mae","recoverable",1.78368707674415,10,200
"455",56,"Diffusion","sign","observed",0.791666666666667,10,200
"456",56,"Diffusion","sign","recoverable",0.457627118644068,10,200
"457",57,"FiTree","mae","observed",0.96473746195473,10,200
"458",57,"FiTree","mae","recoverable",0.739743922748578,10,200
"459",57,"FiTree","sign","observed",0.826086956521739,10,200
"460",57,"FiTree","sign","recoverable",0.608695652173913,10,200
"461",57,"Diffusion","mae","observed",0.485195443121505,10,200
"462",57,"Diffusion","mae","recoverable",0.566483604910146,10,200
"463",57,"Diffusion","sign","observed",0.826086956521739,10,200
"464",57,"Diffusion","sign","recoverable",0.666666666666667,10,200
"465",58,"FiTree","mae","observed",1.17869589024261,10,200
"466",58,"FiTree","mae","recoverable",0.601484296053196,10,200
"467",58,"FiTree","sign","observed",0.9,10,200
"468",58,"FiTree","sign","recoverable",0.74468085106383,10,200
"469",58,"Diffusion","mae","observed",0.390079586399639,10,200
"470",58,"Diffusion","mae","recoverable",2.96408678287439,10,200
"471",58,"Diffusion","sign","observed",0.7,10,200
"472",58,"Diffusion","sign","recoverable",0.531914893617021,10,200
"473",59,"FiTree","mae","observed",0.132055090985611,10,200
"474",59,"FiTree","mae","recoverable",0.165604454391412,10,200
"475",59,"FiTree","sign","observed",0.91304347826087,10,200
"476",59,"FiTree","sign","recoverable",0.705882352941177,10,200
"477",59,"Diffusion","mae","observed",0.377374676928608,10,200
"478",59,"Diffusion","mae","recoverable",3.53576035987185,10,200
"479",59,"Diffusion","sign","observed",0.652173913043478,10,200
"480",59,"Diffusion","sign","recoverable",0.411764705882353,10,200
"481",60,"FiTree","mae","observed",0.244848458993483,10,200
"482",60,"FiTree","mae","recoverable",0.193254649045996,10,200
"483",60,"FiTree","sign","observed",0.742857142857143,10,200
"484",60,"FiTree","sign","recoverable",0.621212121212121,10,200
"485",60,"Diffusion","mae","observed",0.399605105901148,10,200
"486",60,"Diffusion","mae","recoverable",0.42845949537218,10,200
"487",60,"Diffusion","sign","observed",0.742857142857143,10,200
"488",60,"Diffusion","sign","recoverable",0.606060606060606,10,200
"489",61,"FiTree","mae","observed",0.555330404971897,10,200
"490",61,"FiTree","mae","recoverable",0.404843407533875,10,200
"491",61,"FiTree","sign","observed",1,10,200
"492",61,"FiTree","sign","recoverable",0.737704918032787,10,200
"493",61,"Diffusion","mae","observed",0.379853991995437,10,200
"494",61,"Diffusion","mae","recoverable",0.516301067066995,10,200
"495",61,"Diffusion","sign","observed",0.9,10,200
"496",61,"Diffusion","sign","recoverable",0.704918032786885,10,200
"497",62,"FiTree","mae","observed",0.561483070592022,10,200
"498",62,"FiTree","mae","recoverable",0.426206543157278,10,200
"499",62,"FiTree","sign","observed",0.866666666666667,10,200
"500",62,"FiTree","sign","recoverable",0.634920634920635,10,200
"501",62,"Diffusion","mae","observed",0.540516765894907,10,200
"502",62,"Diffusion","mae","recoverable",2.53893983087844,10,200
"503",62,"Diffusion","sign","observed",0.733333333333333,10,200
"504",62,"Diffusion","sign","recoverable",0.507936507936508,10,200
"505",63,"FiTree","mae","observed",0.497208637219956,10,200
"506",63,"FiTree","mae","recoverable",0.344279561566801,10,200
"507",63,"FiTree","sign","observed",0.875,10,200
"508",63,"FiTree","sign","recoverable",0.661971830985915,10,200
"509",63,"Diffusion","mae","observed",0.363067593989589,10,200
"510",63,"Diffusion","mae","recoverable",0.918502792250402,10,200
"511",63,"Diffusion","sign","observed",0.875,10,200
"512",63,"Diffusion","sign","recoverable",0.647887323943662,10,200
"513",64,"FiTree","mae","observed",0.809540658839621,10,200
"514",64,"FiTree","mae","recoverable",0.446083761954337,10,200
"515",64,"FiTree","sign","observed",0.75,10,200
"516",64,"FiTree","sign","recoverable",0.507692307692308,10,200
"517",64,"Diffusion","mae","observed",0.443072402948535,10,200
"518",64,"Diffusion","mae","recoverable",1.70421391064323,10,200
"519",64,"Diffusion","sign","observed",0.714285714285714,10,200
"520",64,"Diffusion","sign","recoverable",0.446153846153846,10,200
"521",65,"FiTree","mae","observed",0.749591623008426,10,200
"522",65,"FiTree","mae","recoverable",0.565342547071506,10,200
"523",65,"FiTree","sign","observed",0.931818181818182,10,200
"524",65,"FiTree","sign","recoverable",0.714285714285714,10,200
"525",65,"Diffusion","mae","observed",0.414578013660618,10,200
"526",65,"Diffusion","mae","recoverable",0.459342921235284,10,200
"527",65,"Diffusion","sign","observed",0.840909090909091,10,200
"528",65,"Diffusion","sign","recoverable",0.671428571428571,10,200
"529",66,"FiTree","mae","observed",0.402165998968532,10,200
"530",66,"FiTree","mae","recoverable",0.363873714108868,10,200
"531",66,"FiTree","sign","observed",0.777777777777778,10,200
"532",66,"FiTree","sign","recoverable",0.558823529411765,10,200
"533",66,"Diffusion","mae","observed",0.497445950299709,10,200
"534",66,"Diffusion","mae","recoverable",0.570285885064895,10,200
"535",66,"Diffusion","sign","observed",0.694444444444444,10,200
"536",66,"Diffusion","sign","recoverable",0.5,10,200
"537",67,"FiTree","mae","observed",1.02644799967168,10,200
"538",67,"FiTree","mae","recoverable",0.67457535677786,10,200
"539",67,"FiTree","sign","observed",0.863636363636364,10,200
"540",67,"FiTree","sign","recoverable",0.631578947368421,10,200
"541",67,"Diffusion","mae","observed",0.552665388524508,10,200
"542",67,"Diffusion","mae","recoverable",1.04795233663363,10,200
"543",67,"Diffusion","sign","observed",0.840909090909091,10,200
"544",67,"Diffusion","sign","recoverable",0.644736842105263,10,200
"545",68,"FiTree","mae","observed",1.72790357385438,10,200
"546",68,"FiTree","mae","recoverable",1.07329925381246,10,200
"547",68,"FiTree","sign","observed",0.976190476190476,10,200
"548",68,"FiTree","sign","recoverable",0.805555555555556,10,200
"549",68,"Diffusion","mae","observed",0.341853963515766,10,200
"550",68,"Diffusion","mae","recoverable",0.468366514002693,10,200
"551",68,"Diffusion","sign","observed",0.880952380952381,10,200
"552",68,"Diffusion","sign","recoverable",0.611111111111111,10,200
"553",69,"FiTree","mae","observed",0.281426033192054,10,200
"554",69,"FiTree","mae","recoverable",0.238520070072575,10,200
"555",69,"FiTree","sign","observed",0.892857142857143,10,200
"556",69,"FiTree","sign","recoverable",0.649122807017544,10,200
"557",69,"Diffusion","mae","observed",0.534371856136743,10,200
"558",69,"Diffusion","mae","recoverable",2.10692119991403,10,200
"559",69,"Diffusion","sign","observed",0.714285714285714,10,200
"560",69,"Diffusion","sign","recoverable",0.56140350877193,10,200
"561",70,"FiTree","mae","observed",0.455991989974002,10,200
"562",70,"FiTree","mae","recoverable",0.387677036764012,10,200
"563",70,"FiTree","sign","observed",0.911111111111111,10,200
"564",70,"FiTree","sign","recoverable",0.694444444444444,10,200
"565",70,"Diffusion","mae","observed",0.566979032400235,10,200
"566",70,"Diffusion","mae","recoverable",0.507886488735374,10,200
"567",70,"Diffusion","sign","observed",0.866666666666667,10,200
"568",70,"Diffusion","sign","recoverable",0.722222222222222,10,200
"569",71,"FiTree","mae","observed",0.628625157859806,10,200
"570",71,"FiTree","mae","recoverable",0.471605096766095,10,200
"571",71,"FiTree","sign","observed",0.977272727272727,10,200
"572",71,"FiTree","sign","recoverable",0.723684210526316,10,200
"573",71,"Diffusion","mae","observed",0.440690121419517,10,200
"574",71,"Diffusion","mae","recoverable",1.08787528895203,10,200
"575",71,"Diffusion","sign","observed",0.863636363636364,10,200
"576",71,"Diffusion","sign","recoverable",0.592105263157895,10,200
"577",72,"FiTree","mae","observed",0.642682689543787,10,200
"578",72,"FiTree","mae","recoverable",0.447934244354083,10,200
"579",72,"FiTree","sign","observed",0.972972972972973,10,200
"580",72,"FiTree","sign","recoverable",0.82258064516129,10,200
"581",72,"Diffusion","mae","observed",0.266223902781644,10,200
"582",72,"Diffusion","mae","recoverable",0.304751256502859,10,200
"583",72,"Diffusion","sign","observed",0.837837837837838,10,200
"584",72,"Diffusion","sign","recoverable",0.645161290322581,10,200
"585",73,"FiTree","mae","observed",0.0675374949436934,10,200
"586",73,"FiTree","mae","recoverable",0.109438339193926,10,200
"587",73,"FiTree","sign","observed",0.7,10,200
"588",73,"FiTree","sign","recoverable",0.446428571428571,10,200
"589",73,"Diffusion","mae","observed",0.508222048358166,10,200
"590",73,"Diffusion","mae","recoverable",4.07224649287636,10,200
"591",73,"Diffusion","sign","observed",0.6,10,200
"592",73,"Diffusion","sign","recoverable",0.321428571428571,10,200
"593",74,"FiTree","mae","observed",0.0454583774680295,10,200
"594",74,"FiTree","mae","recoverable",0.167458902939891,10,200
"595",74,"FiTree","sign","observed",0.842105263157895,10,200
"596",74,"FiTree","sign","recoverable",0.509090909090909,10,200
"597",74,"Diffusion","mae","observed",0.426276066497362,10,200
"598",74,"Diffusion","mae","recoverable",2.50215635606257,10,200
"599",74,"Diffusion","sign","observed",0.526315789473684,10,200
"600",74,"Diffusion","sign","recoverable",0.363636363636364,10,200
"601",75,"FiTree","mae","observed",1.51859143467708,10,200
"602",75,"FiTree","mae","recoverable",0.845464781564261,10,200
"603",75,"FiTree","sign","observed",0.848484848484849,10,200
"604",75,"FiTree","sign","recoverable",0.544117647058823,10,200
"605",75,"Diffusion","mae","observed",0.533356852671897,10,200
"606",75,"Diffusion","mae","recoverable",1.91187434516028,10,200
"607",75,"Diffusion","sign","observed",0.818181818181818,10,200
"608",75,"Diffusion","sign","recoverable",0.514705882352941,10,200
"609",76,"FiTree","mae","observed",0.413898362666003,10,200
"610",76,"FiTree","mae","recoverable",0.365128026030726,10,200
"611",76,"FiTree","sign","observed",0.935483870967742,10,200
"612",76,"FiTree","sign","recoverable",0.650793650793651,10,200
"613",76,"Diffusion","mae","observed",0.401361790404953,10,200
"614",76,"Diffusion","mae","recoverable",1.26610079701298,10,200
"615",76,"Diffusion","sign","observed",0.741935483870968,10,200
"616",76,"Diffusion","sign","recoverable",0.53968253968254,10,200
"617",77,"FiTree","mae","observed",0.101087827387372,10,200
"618",77,"FiTree","mae","recoverable",0.176864857194961,10,200
"619",77,"FiTree","sign","observed",0.705882352941177,10,200
"620",77,"FiTree","sign","recoverable",0.481481481481482,10,200
"621",77,"Diffusion","mae","observed",0.49832862605959,10,200
"622",77,"Diffusion","mae","recoverable",8.4145775388535,10,200
"623",77,"Diffusion","sign","observed",0.470588235294118,10,200
"624",77,"Diffusion","sign","recoverable",0.240740740740741,10,200
"625",78,"FiTree","mae","observed",0.225752790882937,10,200
"626",78,"FiTree","mae","recoverable",0.235456093580958,10,200
"627",78,"FiTree","sign","observed",0.857142857142857,10,200
"628",78,"FiTree","sign","recoverable",0.563636363636364,10,200
"629",78,"Diffusion","mae","observed",0.411939408361816,10,200
"630",78,"Diffusion","mae","recoverable",1.87281773868354,10,200
"631",78,"Diffusion","sign","observed",0.714285714285714,10,200
"632",78,"Diffusion","sign","recoverable",0.436363636363636,10,200
"633",79,"FiTree","mae","observed",0.603969412916913,10,200
"634",79,"FiTree","mae","recoverable",0.424758574680123,10,200
"635",79,"FiTree","sign","observed",0.764705882352941,10,200
"636",79,"FiTree","sign","recoverable",0.552238805970149,10,200
"637",79,"Diffusion","mae","observed",0.587761452362292,10,200
"638",79,"Diffusion","mae","recoverable",1.70186848082171,10,200
"639",79,"Diffusion","sign","observed",0.647058823529412,10,200
"640",79,"Diffusion","sign","recoverable",0.492537313432836,10,200
"641",80,"FiTree","mae","observed",1.43443515091971,10,200
"642",80,"FiTree","mae","recoverable",0.742532704380741,10,200
"643",80,"FiTree","sign","observed",0.892857142857143,10,200
"644",80,"FiTree","sign","recoverable",0.615384615384615,10,200
"645",80,"Diffusion","mae","observed",0.392238678817965,10,200
"646",80,"Diffusion","mae","recoverable",2.21763499104764,10,200
"647",80,"Diffusion","sign","observed",0.714285714285714,10,200
"648",80,"Diffusion","sign","recoverable",0.446153846153846,10,200
"649",81,"FiTree","mae","observed",0.15738758637846,10,200
"650",81,"FiTree","mae","recoverable",0.183900039215081,10,200
"651",81,"FiTree","sign","observed",0.945945945945946,10,200
"652",81,"FiTree","sign","recoverable",0.758064516129032,10,200
"653",81,"Diffusion","mae","observed",0.382078953561377,10,200
"654",81,"Diffusion","mae","recoverable",1.02823307767775,10,200
"655",81,"Diffusion","sign","observed",0.72972972972973,10,200
"656",81,"Diffusion","sign","recoverable",0.532258064516129,10,200
"657",82,"FiTree","mae","observed",1.25053254483157,10,200
"658",82,"FiTree","mae","recoverable",0.854904688850979,10,200
"659",82,"FiTree","sign","observed",0.948717948717949,10,200
"660",82,"FiTree","sign","recoverable",0.80327868852459,10,200
"661",82,"Diffusion","mae","observed",0.409485800383785,10,200
"662",82,"Diffusion","mae","recoverable",1.65377953907027,10,200
"663",82,"Diffusion","sign","observed",0.846153846153846,10,200
"664",82,"Diffusion","sign","recoverable",0.639344262295082,10,200
"665",83,"FiTree","mae","observed",1.27897227647373,10,200
"666",83,"FiTree","mae","recoverable",0.867474620915824,10,200
"667",83,"FiTree","sign","observed",0.936170212765958,10,200
"668",83,"FiTree","sign","recoverable",0.782051282051282,10,200
"669",83,"Diffusion","mae","observed",0.440104497095282,10,200
"670",83,"Diffusion","mae","recoverable",0.58152926701602,10,200
"671",83,"Diffusion","sign","observed",0.893617021276596,10,200
"672",83,"Diffusion","sign","recoverable",0.705128205128205,10,200
"673",84,"FiTree","mae","observed",0.0948167520057066,10,200
"674",84,"FiTree","mae","recoverable",0.192713883668561,10,200
"675",84,"FiTree","sign","observed",0.827586206896552,10,200
"676",84,"FiTree","sign","recoverable",0.625,10,200
"677",84,"Diffusion","mae","observed",0.475544902905447,10,200
"678",84,"Diffusion","mae","recoverable",2.60918296111323,10,200
"679",84,"Diffusion","sign","observed",0.758620689655172,10,200
"680",84,"Diffusion","sign","recoverable",0.517857142857143,10,200
"681",85,"FiTree","mae","observed",0.11521335839765,10,200
"682",85,"FiTree","mae","recoverable",0.201393295375638,10,200
"683",85,"FiTree","sign","observed",0.653846153846154,10,200
"684",85,"FiTree","sign","recoverable",0.379310344827586,10,200
"685",85,"Diffusion","mae","observed",0.450205787103813,10,200
"686",85,"Diffusion","mae","recoverable",0.700872110144353,10,200
"687",85,"Diffusion","sign","observed",0.538461538461538,10,200
"688",85,"Diffusion","sign","recoverable",0.448275862068966,10,200
"689",86,"FiTree","mae","observed",0.639049838285532,10,200
"690",86,"FiTree","mae","recoverable",0.486278924285652,10,200
"691",86,"FiTree","sign","observed",0.891304347826087,10,200
"692",86,"FiTree","sign","recoverable",0.657534246575342,10,200
"693",86,"Diffusion","mae","observed",0.428260345155853,10,200
"694",86,"Diffusion","mae","recoverable",0.503679398249384,10,200
"695",86,"Diffusion","sign","observed",0.847826086956522,10,200
"696",86,"Diffusion","sign","recoverable",0.698630136986301,10,200
"697",87,"FiTree","mae","observed",0.0727774671680669,10,200
"698",87,"FiTree","mae","recoverable",0.135517840793764,10,200
"699",87,"FiTree","sign","observed",1,10,200
"700",87,"FiTree","sign","recoverable",0.74468085106383,10,200
"701",87,"Diffusion","mae","observed",0.379410664096361,10,200
"702",87,"Diffusion","mae","recoverable",4.57310747271516,10,200
"703",87,"Diffusion","sign","observed",0.695652173913043,10,200
"704",87,"Diffusion","sign","recoverable",0.425531914893617,10,200
"705",88,"FiTree","mae","observed",1.85587524642376,10,200
"706",88,"FiTree","mae","recoverable",1.3424891350423,10,200
"707",88,"FiTree","sign","observed",0.947368421052632,10,200
"708",88,"FiTree","sign","recoverable",0.797619047619048,10,200
"709",88,"Diffusion","mae","observed",0.549248209536186,10,200
"710",88,"Diffusion","mae","recoverable",0.605123839806616,10,200
"711",88,"Diffusion","sign","observed",0.947368421052632,10,200
"712",88,"Diffusion","sign","recoverable",0.797619047619048,10,200
"713",89,"FiTree","mae","observed",1.55245724915,10,200
"714",89,"FiTree","mae","recoverable",1.09121670814599,10,200
"715",89,"FiTree","sign","observed",1,10,200
"716",89,"FiTree","sign","recoverable",0.821428571428571,10,200
"717",89,"Diffusion","mae","observed",0.398097319143327,10,200
"718",89,"Diffusion","mae","recoverable",0.499849241892001,10,200
"719",89,"Diffusion","sign","observed",0.867924528301887,10,200
"720",89,"Diffusion","sign","recoverable",0.702380952380952,10,200
"721",90,"FiTree","mae","observed",1.48394504472632,10,200
"722",90,"FiTree","mae","recoverable",0.938813231476329,10,200
"723",90,"FiTree","sign","observed",0.952380952380952,10,200
"724",90,"FiTree","sign","recoverable",0.689189189189189,10,200
"725",90,"Diffusion","mae","observed",0.338258007247614,10,200
"726",90,"Diffusion","mae","recoverable",0.995993008912978,10,200
"727",90,"Diffusion","sign","observed",0.785714285714286,10,200
"728",90,"Diffusion","sign","recoverable",0.540540540540541,10,200
"729",91,"FiTree","mae","observed",0.105785537182848,10,200
"730",91,"FiTree","mae","recoverable",0.160637900041624,10,200
"731",91,"FiTree","sign","observed",1,10,200
"732",91,"FiTree","sign","recoverable",0.796610169491525,10,200
"733",91,"Diffusion","mae","observed",0.356318379649457,10,200
"734",91,"Diffusion","mae","recoverable",0.45957140175015,10,200
"735",91,"Diffusion","sign","observed",0.78125,10,200
"736",91,"Diffusion","sign","recoverable",0.610169491525424,10,200
"737",92,"FiTree","mae","observed",0.616798767519549,10,200
"738",92,"FiTree","mae","recoverable",0.461079654978298,10,200
"739",92,"FiTree","sign","observed",0.942857142857143,10,200
"740",92,"FiTree","sign","recoverable",0.651515151515151,10,200
"741",92,"Diffusion","mae","observed",0.387751913696712,10,200
"742",92,"Diffusion","mae","recoverable",0.541056775373206,10,200
"743",92,"Diffusion","sign","observed",0.714285714285714,10,200
"744",92,"Diffusion","sign","recoverable",0.575757575757576,10,200
"745",93,"FiTree","mae","observed",0.126141924982201,10,200
"746",93,"FiTree","mae","recoverable",0.175473723901999,10,200
"747",93,"FiTree","sign","observed",0.6875,10,200
"748",93,"FiTree","sign","recoverable",0.451612903225806,10,200
"749",93,"Diffusion","mae","observed",0.619564628175592,10,200
"750",93,"Diffusion","mae","recoverable",0.693560072273806,10,200
"751",93,"Diffusion","sign","observed",0.71875,10,200
"752",93,"Diffusion","sign","recoverable",0.451612903225806,10,200
"753",94,"FiTree","mae","observed",0.306299751924561,10,200
"754",94,"FiTree","mae","recoverable",0.230216131604145,10,200
"755",94,"FiTree","sign","observed",0.970588235294118,10,200
"756",94,"FiTree","sign","recoverable",0.830769230769231,10,200
"757",94,"Diffusion","mae","observed",0.470510134647139,10,200
"758",94,"Diffusion","mae","recoverable",0.511424758755981,10,200
"759",94,"Diffusion","sign","observed",0.852941176470588,10,200
"760",94,"Diffusion","sign","recoverable",0.615384615384615,10,200
"761",95,"FiTree","mae","observed",0.174008122449475,10,200
"762",95,"FiTree","mae","recoverable",0.167148005057607,10,200
"763",95,"FiTree","sign","observed",1,10,200
"764",95,"FiTree","sign","recoverable",0.694915254237288,10,200
"765",95,"Diffusion","mae","observed",0.456064650310667,10,200
"766",95,"Diffusion","mae","recoverable",13.0366303686321,10,200
"767",95,"Diffusion","sign","observed",0.75,10,200
"768",95,"Diffusion","sign","recoverable",0.457627118644068,10,200
"769",96,"FiTree","mae","observed",0.151540221490437,10,200
"770",96,"FiTree","mae","recoverable",0.20380630806629,10,200
"771",96,"FiTree","sign","observed",0.857142857142857,10,200
"772",96,"FiTree","sign","recoverable",0.625,10,200
"773",96,"Diffusion","mae","observed",0.499868798563257,10,200
"774",96,"Diffusion","mae","recoverable",1.92319621789524,10,200
"775",96,"Diffusion","sign","observed",0.619047619047619,10,200
"776",96,"Diffusion","sign","recoverable",0.5,10,200
"777",97,"FiTree","mae","observed",0.833696822710273,10,200
"778",97,"FiTree","mae","recoverable",0.651922038585232,10,200
"779",97,"FiTree","sign","observed",0.958333333333333,10,200
"780",97,"FiTree","sign","recoverable",0.821917808219178,10,200
"781",97,"Diffusion","mae","observed",0.305845641524391,10,200
"782",97,"Diffusion","mae","recoverable",0.355724241560152,10,200
"783",97,"Diffusion","sign","observed",0.8125,10,200
"784",97,"Diffusion","sign","recoverable",0.684931506849315,10,200
"785",98,"FiTree","mae","observed",0.854912828781082,10,200
"786",98,"FiTree","mae","recoverable",0.57317673491679,10,200
"787",98,"FiTree","sign","observed",0.761904761904762,10,200
"788",98,"FiTree","sign","recoverable",0.534246575342466,10,200
"789",98,"Diffusion","mae","observed",0.71916345652664,10,200
"790",98,"Diffusion","mae","recoverable",1.19498484066977,10,200
"791",98,"Diffusion","sign","observed",0.738095238095238,10,200
"792",98,"Diffusion","sign","recoverable",0.506849315068493,10,200
"793",99,"FiTree","mae","observed",0.582487950022317,10,200
"794",99,"FiTree","mae","recoverable",0.366079166579686,10,200
"795",99,"FiTree","sign","observed",0.756756756756757,10,200
"796",99,"FiTree","sign","recoverable",0.537313432835821,10,200
"797",99,"Diffusion","mae","observed",0.60387998740675,10,200
"798",99,"Diffusion","mae","recoverable",1.70905841392052,10,200
"799",99,"Diffusion","sign","observed",0.621621621621622,10,200
"800",99,"Diffusion","sign","recoverable",0.447761194029851,10,200
